"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2021-10-29","IND","BKN",2021,"YES",34,76,0.45,6,26,0.23,31,41,0.76,10,40,50,20,9,6,18,21,105,37,93,0.4,8,29,0.28,16,23,0.7,11,35,46,20,9,7,14,27,98,3,3,0.5,"2-2","1-1",1,5,0.167,"1-1","0-4"
"2021-10-29","LAC","POR",2021,"YES",41,98,0.42,19,41,0.46,10,16,0.62,16,47,63,21,8,6,14,19,111,34,87,0.39,15,42,0.36,9,16,0.56,6,37,43,17,7,5,12,14,92,3,2,0.6,"3-1","0-1",1,4,0.2,"1-2","0-2"
"2021-10-29","ORL","TOR",2021,"YES",43,86,0.5,9,30,0.3,15,22,0.68,9,31,40,18,11,2,7,18,110,41,87,0.47,16,34,0.47,11,16,0.69,12,34,46,24,1,5,17,24,109,3,3,0.5,"2-3","1-0",1,5,0.167,"0-2","1-3"
"2021-10-29","SAC","NOP",2021,"NO",42,98,0.43,9,34,0.26,16,25,0.64,13,36,49,18,9,6,10,22,109,40,80,0.5,9,27,0.33,24,25,0.96,3,42,45,19,4,5,14,20,113,1,5,0.167,"0-3","1-2",3,2,0.6,"0-2","3-0"
"2021-10-30","ATL","PHI",2021,"YES",46,86,0.53,12,38,0.32,18,19,0.95,5,32,37,24,11,6,12,24,122,36,95,0.38,8,22,0.36,14,19,0.74,20,29,49,24,6,1,19,17,94,4,2,0.667,"2-1","2-1",3,3,0.5,"2-0","1-3"
"2021-10-30","BOS","WAS",2021,"YES",38,104,0.37,10,36,0.28,29,36,0.81,12,50,62,19,6,7,13,22,115,44,107,0.41,2,26,0.08,22,25,0.88,8,46,54,23,8,10,11,32,112,5,1,0.833,"3-0","2-1",2,4,0.333,"0-2","2-2"
"2021-10-30","CLE","PHX",2021,"YES",39,84,0.46,6,26,0.23,17,27,0.63,8,44,52,27,12,3,13,14,101,36,91,0.4,14,44,0.32,6,7,0.86,10,37,47,21,8,3,19,21,92,2,3,0.4,"1-2","1-1",3,4,0.429,"1-1","2-3"
"2021-10-30","DEN","MIN",2021,"NO",35,89,0.39,13,41,0.32,8,9,0.89,15,31,46,21,8,6,20,23,91,36,88,0.41,9,37,0.24,12,16,0.75,14,34,48,24,11,10,18,15,93,3,2,0.6,"2-2","1-0",4,2,0.667,"2-1","2-1"
"2021-10-30","MIA","MEM",2021,"NO",34,88,0.39,16,50,0.32,19,21,0.9,8,24,32,26,14,7,14,17,103,46,88,0.52,21,37,0.57,16,19,0.84,11,39,50,31,12,2,18,17,129,3,3,0.5,"1-1","2-2",5,1,0.833,"3-0","2-1"
"2021-10-30","NYK","NOP",2021,"NO",42,92,0.46,11,33,0.33,22,24,0.92,12,31,43,30,7,3,11,24,117,42,81,0.52,19,33,0.58,20,25,0.8,5,32,37,22,7,4,12,21,123,1,6,0.143,"0-4","1-2",5,1,0.833,"2-1","3-0"
"2021-10-30","OKC","GSW",2021,"YES",39,92,0.42,21,54,0.39,4,8,0.5,10,46,56,30,9,8,15,21,103,29,83,0.35,8,39,0.21,16,21,0.76,3,42,45,14,8,6,15,8,82,5,1,0.833,"2-1","3-0",1,5,0.167,"1-2","0-3"
"2021-10-30","ORL","DET",2021,"YES",36,89,0.4,14,43,0.33,24,30,0.8,17,31,48,26,12,6,13,18,110,38,87,0.44,16,32,0.5,11,15,0.73,12,34,46,21,5,6,17,21,103,1,4,0.2,"1-1","0-3",1,6,0.143,"0-2","1-4"
"2021-10-30","SAS","MIL",2021,"NO",36,89,0.4,10,39,0.26,11,16,0.69,9,43,52,20,6,2,19,18,93,39,95,0.41,7,31,0.23,17,24,0.71,8,41,49,28,12,3,9,13,102,3,3,0.5,"1-2","2-1",2,4,0.333,"1-2","1-2"
"2021-10-30","TOR","IND",2021,"NO",35,81,0.43,13,43,0.3,11,16,0.69,8,32,40,25,8,10,19,17,94,39,92,0.42,11,32,0.34,8,12,0.67,12,36,48,18,8,4,15,17,97,1,6,0.143,"1-2","0-4",4,3,0.571,"2-3","2-0"
"2021-10-30","UTA","CHI",2021,"YES",39,91,0.43,5,21,0.24,24,30,0.8,9,36,45,16,8,5,9,19,107,35,92,0.38,11,38,0.29,18,19,0.95,14,40,54,15,5,7,20,21,99,5,1,0.833,"3-1","2-0",4,1,0.8,"2-0","2-1"
"2021-10-31","DET","BKN",2021,"YES",47,72,0.65,13,25,0.52,10,16,0.62,2,39,41,30,7,2,19,19,117,32,79,0.41,12,33,0.36,15,22,0.68,7,22,29,21,12,3,15,18,91,4,3,0.571,"3-2","1-1",1,5,0.167,"1-1","0-4"
"2021-10-31","HOU","LAL",2021,"YES",39,96,0.41,9,31,0.29,8,13,0.62,10,33,43,22,15,9,12,20,95,32,76,0.42,6,28,0.21,15,29,0.52,10,45,55,18,8,3,25,18,85,4,3,0.571,"3-2","1-1",1,5,0.167,"1-2","0-3"
"2021-10-31","POR","CHA",2021,"YES",46,89,0.52,20,42,0.48,13,21,0.62,10,34,44,36,4,6,8,18,125,43,97,0.44,17,54,0.31,10,11,0.91,15,32,47,30,4,5,12,18,113,5,2,0.714,"2-1","3-1",3,3,0.5,"3-1","0-2"
"2021-10-31","SAC","DAL",2021,"YES",40,90,0.44,12,37,0.32,13,20,0.65,10,35,45,24,8,4,9,20,105,38,96,0.4,7,36,0.19,16,20,0.8,17,39,56,20,6,3,12,19,99,4,2,0.667,"3-0","1-2",3,3,0.5,"0-2","3-1"
"2021-10-31","UTA","MIL",2021,"NO",39,96,0.41,12,41,0.29,5,6,0.83,13,31,44,16,7,3,9,22,95,35,75,0.47,12,37,0.32,25,27,0.93,7,37,44,13,6,10,12,10,107,3,4,0.429,"1-3","2-1",5,1,0.833,"2-0","3-1"
"2021-11-01","CHI","BOS",2021,"NO",42,96,0.44,15,33,0.45,15,20,0.75,13,25,38,20,10,1,9,15,114,49,86,0.57,13,31,0.42,17,18,0.94,10,40,50,30,7,8,14,19,128,2,5,0.286,"0-3","2-2",6,1,0.857,"3-1","3-0"
"2021-11-01","CLE","CHA",2021,"NO",42,101,0.42,15,39,0.38,11,15,0.73,20,26,46,27,12,12,17,23,110,39,90,0.43,9,28,0.32,26,38,0.68,17,32,49,21,12,7,16,14,113,5,3,0.625,"2-2","3-1",4,4,0.5,"1-1","3-3"
"2021-11-01","DEN","MEM",2021,"YES",44,97,0.45,13,34,0.38,5,7,0.71,11,44,55,20,8,4,12,18,106,39,88,0.44,9,38,0.24,10,15,0.67,6,34,40,27,8,8,12,10,97,4,3,0.571,"2-1","2-2",4,3,0.571,"2-1","2-2"
"2021-11-01","OKC","LAC",2021,"YES",35,92,0.38,15,42,0.36,14,19,0.74,13,38,51,18,8,5,12,14,99,35,90,0.39,11,37,0.3,13,16,0.81,10,41,51,17,8,6,16,18,94,2,4,0.333,"2-2","0-2",1,6,0.143,"1-2","0-4"
"2021-11-01","ORL","MIN",2021,"NO",36,97,0.37,14,51,0.27,11,19,0.58,16,31,47,21,8,1,12,20,97,37,82,0.45,17,43,0.4,24,30,0.8,12,39,51,21,5,7,16,19,115,3,3,0.5,"2-3","1-0",2,6,0.25,"0-2","2-4"
"2021-11-01","POR","PHI",2021,"YES",43,83,0.52,13,36,0.36,14,16,0.88,7,27,34,34,11,6,10,18,113,40,84,0.48,12,34,0.35,11,18,0.61,13,32,45,21,5,2,14,15,103,5,2,0.714,"3-1","2-1",3,4,0.429,"3-1","0-3"
"2021-11-01","SAS","IND",2021,"YES",52,91,0.57,18,38,0.47,9,12,0.75,10,29,39,37,11,4,14,19,131,47,89,0.53,14,28,0.5,10,14,0.71,8,28,36,34,6,4,16,9,118,2,6,0.25,"2-2","0-4",2,5,0.286,"1-2","1-3"
"2021-11-01","TOR","NYK",2021,"NO",35,76,0.46,16,38,0.42,18,24,0.75,7,34,41,20,3,4,16,13,104,43,99,0.43,14,42,0.33,13,14,0.93,13,35,48,24,12,4,8,20,113,5,2,0.714,"2-2","3-0",5,3,0.625,"2-3","3-0"
"2021-11-01","WAS","ATL",2021,"YES",38,83,0.46,13,34,0.38,29,29,1,13,34,47,24,9,5,11,17,118,41,86,0.48,13,39,0.33,16,16,1,7,29,36,27,7,4,12,24,111,4,3,0.571,"3-0","1-3",5,2,0.714,"3-0","2-2"
"2021-11-02","HOU","LAL",2021,"YES",49,93,0.53,6,25,0.24,15,20,0.75,11,32,43,26,10,4,17,19,119,48,91,0.53,16,42,0.38,5,12,0.42,11,27,38,27,8,4,24,21,117,5,3,0.625,"4-2","1-1",1,6,0.143,"1-2","0-4"
"2021-11-02","MIA","DAL",2021,"NO",37,84,0.44,14,42,0.33,22,31,0.71,11,30,41,17,1,3,9,21,110,43,83,0.52,13,25,0.52,26,30,0.87,9,36,45,25,6,5,6,25,125,4,3,0.571,"3-1","1-2",6,1,0.857,"3-0","3-1"
"2021-11-02","MIL","DET",2021,"NO",30,93,0.32,8,47,0.17,21,30,0.7,14,29,43,21,5,5,14,22,89,42,84,0.5,17,37,0.46,16,21,0.76,9,43,52,28,7,8,15,23,117,1,6,0.143,"1-2","0-4",4,4,0.5,"1-3","3-1"
"2021-11-02","NOP","PHX",2021,"YES",43,82,0.52,9,26,0.35,17,18,0.94,7,35,42,32,8,4,19,17,112,36,91,0.4,13,39,0.33,15,16,0.94,14,29,43,21,17,6,17,16,100,3,3,0.5,"2-2","1-1",1,7,0.125,"0-4","1-3"
"2021-11-02","SAC","UTA",2021,"YES",43,98,0.44,14,48,0.29,19,27,0.7,15,44,59,16,7,6,16,23,119,42,93,0.45,12,31,0.39,17,24,0.71,6,32,38,24,8,8,11,24,113,6,1,0.857,"3-0","3-1",3,4,0.429,"0-2","3-2"
"2021-11-03","ATL","BKN",2021,"YES",43,88,0.49,22,48,0.46,9,12,0.75,7,35,42,34,7,8,14,18,117,41,94,0.44,13,35,0.37,13,15,0.87,12,40,52,23,8,4,14,16,108,5,3,0.625,"4-2","1-1",4,4,0.5,"3-0","1-4"
"2021-11-03","BOS","ORL",2021,"NO",27,84,0.32,9,43,0.21,16,20,0.8,8,38,46,15,8,1,14,20,79,33,79,0.42,10,37,0.27,16,25,0.64,9,41,50,24,7,9,11,20,92,2,7,0.222,"0-3","2-4",3,5,0.375,"0-3","3-2"
"2021-11-03","CHA","GSW",2021,"YES",42,86,0.49,18,45,0.4,12,18,0.67,7,46,53,33,14,4,16,17,114,34,91,0.37,10,36,0.28,14,19,0.74,9,40,49,18,10,2,16,14,92,6,1,0.857,"3-1","3-0",5,4,0.556,"2-2","3-2"
"2021-11-03","CHI","PHI",2021,"YES",38,77,0.49,12,28,0.43,15,21,0.71,5,30,35,24,9,4,14,15,103,38,82,0.46,6,21,0.29,16,18,0.89,9,38,47,19,11,4,15,17,98,6,2,0.75,"4-1","2-1",6,2,0.75,"3-1","3-1"
"2021-11-03","DAL","SAS",2021,"NO",43,88,0.49,7,21,0.33,15,20,0.75,5,35,40,25,10,10,15,24,108,40,93,0.43,8,34,0.24,21,29,0.72,15,41,56,21,10,4,19,23,109,2,6,0.25,"1-3","1-3",5,3,0.625,"3-1","2-2"
"2021-11-03","DEN","MEM",2021,"YES",42,81,0.52,16,34,0.47,8,14,0.57,3,33,36,28,9,7,11,16,108,43,91,0.47,8,27,0.3,12,13,0.92,11,33,44,24,7,4,11,16,106,5,3,0.625,"3-1","2-2",4,4,0.5,"2-1","2-3"
"2021-11-03","LAC","MIN",2021,"NO",43,94,0.46,14,40,0.35,15,16,0.94,15,24,39,27,11,2,16,16,115,47,78,0.6,21,36,0.58,11,12,0.92,3,32,35,33,6,7,20,14,126,3,4,0.429,"2-4","1-0",3,4,0.429,"2-2","1-2"
"2021-11-03","NOP","SAC",2021,"YES",42,80,0.52,10,30,0.33,18,22,0.82,4,33,37,27,8,7,8,21,112,37,86,0.43,12,34,0.35,13,15,0.87,8,32,40,24,1,3,16,16,99,4,4,0.5,"1-2","3-2",1,8,0.111,"0-4","1-4"
"2021-11-03","NYK","IND",2021,"YES",42,91,0.46,16,41,0.39,11,14,0.79,10,39,49,26,7,7,11,22,111,36,87,0.41,5,24,0.21,21,27,0.78,14,32,46,23,7,6,10,19,98,3,6,0.333,"3-2","0-4",5,3,0.625,"2-2","3-1"
"2021-11-03","POR","CLE",2021,"YES",39,74,0.53,15,30,0.5,14,18,0.78,5,38,43,29,4,2,17,14,107,40,90,0.44,13,37,0.35,11,17,0.65,10,29,39,24,12,6,9,19,104,5,4,0.556,"2-1","3-3",3,5,0.375,"3-1","0-4"
"2021-11-03","TOR","WAS",2021,"NO",34,78,0.44,8,32,0.25,24,30,0.8,10,34,44,19,6,7,13,15,100,41,88,0.47,10,25,0.4,17,20,0.85,10,32,42,17,10,3,10,23,109,5,3,0.625,"3-1","2-2",6,3,0.667,"2-3","4-0"
"2021-11-04","BOS","MIA",2021,"NO",28,81,0.35,9,41,0.22,13,19,0.68,13,32,45,18,8,0,18,19,78,31,78,0.4,16,41,0.39,17,20,0.85,11,35,46,16,7,4,16,16,95,6,2,0.75,"3-1","3-1",4,5,0.444,"0-3","4-2"
"2021-11-04","HOU","PHX",2021,"YES",44,93,0.47,14,31,0.45,21,23,0.91,13,33,46,29,12,8,12,24,123,38,88,0.43,11,32,0.34,24,28,0.86,7,36,43,25,4,4,18,21,111,4,3,0.571,"3-2","1-1",1,7,0.125,"1-2","0-5"
"2021-11-04","OKC","LAL",2021,"NO",39,94,0.41,12,33,0.36,14,17,0.82,16,33,49,22,8,5,13,21,104,37,87,0.43,15,41,0.37,18,26,0.69,12,38,50,23,7,2,16,16,107,5,4,0.556,"4-3","1-1",2,6,0.25,"1-2","1-4"
"2021-11-04","PHI","DET",2021,"NO",35,87,0.4,11,36,0.31,17,19,0.89,12,29,41,21,6,2,11,18,98,41,83,0.49,12,32,0.38,15,22,0.68,15,34,49,22,8,3,12,17,109,1,7,0.125,"1-3","0-4",7,2,0.778,"4-1","3-1"
"2021-11-04","UTA","ATL",2021,"NO",35,82,0.43,7,28,0.25,21,26,0.81,5,27,32,18,11,4,9,24,98,41,81,0.51,17,41,0.41,17,23,0.74,8,38,46,30,6,4,14,20,116,4,5,0.444,"3-1","1-4",7,1,0.875,"3-0","4-1"
"2021-11-05","BKN","DET",2021,"NO",33,87,0.38,11,34,0.32,13,18,0.72,7,37,44,17,11,6,13,22,90,36,80,0.45,11,27,0.41,13,14,0.93,4,41,45,25,3,4,16,21,96,1,8,0.111,"1-4","0-4",6,3,0.667,"4-2","2-1"
"2021-11-05","CHA","SAC",2021,"YES",48,87,0.55,22,44,0.5,22,26,0.85,13,43,56,29,5,1,18,21,140,43,92,0.47,11,35,0.31,13,21,0.62,7,21,28,29,8,5,10,19,110,5,4,0.556,"2-2","3-2",5,5,0.5,"2-2","3-3"
"2021-11-05","CLE","TOR",2021,"NO",42,99,0.42,12,27,0.44,5,9,0.56,19,26,45,20,10,8,9,19,101,38,83,0.46,10,30,0.33,16,19,0.84,11,28,39,22,4,3,17,13,102,6,4,0.6,"2-4","4-0",6,4,0.6,"2-1","4-3"
"2021-11-05","IND","POR",2021,"YES",40,82,0.49,17,39,0.44,13,15,0.87,6,36,42,27,7,4,13,15,110,43,88,0.49,14,42,0.33,6,10,0.6,7,33,40,28,8,2,11,18,106,4,5,0.444,"4-1","0-4",3,7,0.3,"3-2","0-5"
"2021-11-05","LAC","MIN",2021,"NO",31,89,0.35,17,52,0.33,5,7,0.71,7,35,42,17,8,7,21,33,84,36,88,0.41,6,28,0.21,26,32,0.81,15,47,62,18,12,4,17,16,104,3,5,0.375,"2-5","1-0",4,4,0.5,"2-2","2-2"
"2021-11-05","MEM","WAS",2021,"YES",49,84,0.58,10,25,0.4,7,13,0.54,5,48,53,34,4,6,18,13,115,34,96,0.35,6,31,0.19,13,17,0.76,12,27,39,19,12,4,9,15,87,6,3,0.667,"4-1","2-2",5,4,0.556,"3-1","2-3"
"2021-11-05","NOP","GSW",2021,"YES",47,91,0.52,20,50,0.4,12,14,0.86,9,40,49,36,10,4,11,16,126,31,88,0.35,11,44,0.25,12,16,0.75,11,31,42,23,6,3,17,18,85,7,1,0.875,"4-1","3-0",1,9,0.1,"0-4","1-5"
"2021-11-05","NYK","MIL",2021,"NO",33,82,0.4,16,43,0.37,16,21,0.76,7,30,37,19,5,5,15,20,98,41,96,0.43,10,40,0.25,21,26,0.81,20,39,59,16,12,4,14,17,113,4,5,0.444,"1-4","3-1",6,3,0.667,"2-2","4-1"
"2021-11-05","SAS","ORL",2021,"NO",35,89,0.39,12,41,0.29,7,10,0.7,7,36,43,23,9,12,18,13,89,40,90,0.44,6,19,0.32,16,18,0.89,5,43,48,23,11,7,13,14,102,2,8,0.2,"0-4","2-4",3,6,0.333,"1-3","2-3"
"2021-11-06","ATL","PHX",2021,"YES",45,88,0.51,14,43,0.33,17,21,0.81,5,37,42,26,8,6,12,22,121,42,97,0.43,13,33,0.39,20,23,0.87,14,36,50,18,3,1,12,16,117,5,3,0.625,"4-2","1-1",4,6,0.4,"3-1","1-5"
"2021-11-06","BOS","DAL",2021,"YES",41,78,0.53,13,39,0.33,12,14,0.86,7,33,40,19,7,6,15,18,107,42,86,0.49,9,31,0.29,11,16,0.69,8,28,36,20,6,2,11,14,104,6,3,0.667,"4-1","2-2",4,6,0.4,"0-3","4-3"
"2021-11-06","HOU","DEN",2021,"YES",36,89,0.4,9,40,0.22,14,17,0.82,10,35,45,19,10,5,11,20,95,35,75,0.47,8,28,0.29,16,24,0.67,7,40,47,19,8,6,16,16,94,5,4,0.556,"3-1","2-3",1,8,0.111,"1-2","0-6"
"2021-11-06","LAL","POR",2021,"YES",36,95,0.38,15,55,0.27,18,24,0.75,12,40,52,22,14,7,11,21,105,31,90,0.34,9,32,0.28,19,24,0.79,11,48,59,20,8,5,19,17,90,5,5,0.5,"5-1","0-4",5,5,0.5,"4-3","1-2"
"2021-11-06","PHI","CHI",2021,"NO",37,92,0.4,7,29,0.24,24,30,0.8,18,28,46,20,7,1,9,19,105,43,81,0.53,13,26,0.5,15,19,0.79,6,35,41,22,6,5,14,22,114,6,3,0.667,"3-2","3-1",8,2,0.8,"4-1","4-1"
"2021-11-06","UTA","MIA",2021,"YES",47,78,0.6,11,21,0.52,13,17,0.76,7,29,36,30,3,1,14,18,118,43,83,0.52,15,45,0.33,14,19,0.74,7,24,31,26,10,3,6,19,115,7,2,0.778,"4-1","3-1",7,2,0.778,"3-0","4-2"
"2021-11-07","BKN","TOR",2021,"NO",41,87,0.47,7,30,0.23,14,18,0.78,8,27,35,23,10,6,8,16,103,41,80,0.51,17,38,0.45,17,20,0.85,12,36,48,29,3,0,15,15,116,6,5,0.545,"2-5","4-0",7,3,0.7,"4-2","3-1"
"2021-11-07","CHA","LAC",2021,"YES",41,86,0.48,18,48,0.38,20,21,0.95,7,43,50,24,8,5,20,16,120,41,101,0.41,10,33,0.3,14,18,0.78,12,32,44,20,13,2,13,21,106,5,4,0.556,"3-2","2-2",5,6,0.455,"2-2","3-4"
"2021-11-07","CLE","NYK",2021,"NO",39,85,0.46,9,31,0.29,22,24,0.92,7,25,32,21,9,9,10,14,109,49,90,0.54,19,35,0.54,9,11,0.82,11,37,48,31,8,2,15,18,126,6,4,0.6,"2-3","4-1",7,4,0.636,"2-1","5-3"
"2021-11-07","HOU","GSW",2021,"YES",44,85,0.52,15,46,0.33,17,20,0.85,7,34,41,31,12,3,15,28,120,36,79,0.46,10,33,0.3,25,37,0.68,12,30,42,17,11,3,21,16,107,8,1,0.889,"5-1","3-0",1,9,0.1,"1-2","0-7"
"2021-11-07","IND","SAC",2021,"NO",31,84,0.37,10,34,0.29,19,22,0.86,8,25,33,20,14,6,12,18,91,37,83,0.45,6,25,0.24,14,18,0.78,13,41,54,13,8,7,19,24,94,5,5,0.5,"2-3","3-2",4,7,0.364,"3-2","1-5"
"2021-11-07","MIL","WAS",2021,"YES",41,81,0.51,11,27,0.41,8,13,0.62,4,38,42,24,8,8,19,16,101,37,94,0.39,10,36,0.28,10,18,0.56,16,33,49,17,14,3,12,10,94,7,3,0.7,"5-1","2-2",4,6,0.4,"1-4","3-2"
"2021-11-07","SAS","OKC",2021,"YES",35,94,0.37,12,42,0.29,17,20,0.85,15,42,57,21,5,7,13,14,99,41,100,0.41,6,30,0.2,6,9,0.67,11,35,46,29,9,10,9,16,94,3,6,0.333,"2-2","1-4",3,7,0.3,"1-3","2-4"
"2021-11-07","UTA","ORL",2021,"YES",43,87,0.49,12,32,0.38,9,11,0.82,7,32,39,24,8,8,13,22,107,34,89,0.38,8,42,0.19,24,29,0.83,16,34,50,21,10,7,17,17,100,3,8,0.273,"1-4","2-4",7,3,0.7,"3-0","4-3"
"2021-11-08","ATL","GSW",2021,"YES",44,92,0.48,18,44,0.41,21,22,0.95,10,29,39,31,13,4,13,22,127,38,82,0.46,17,43,0.4,20,26,0.77,3,32,35,21,6,2,18,16,113,9,1,0.9,"6-1","3-0",4,7,0.364,"3-1","1-6"
"2021-11-08","BKN","CHI",2021,"YES",46,98,0.47,9,31,0.29,17,20,0.85,15,41,56,21,8,5,9,17,118,34,86,0.4,11,33,0.33,16,19,0.84,6,36,42,19,6,7,14,16,95,7,3,0.7,"4-2","3-1",7,4,0.636,"4-2","3-2"
